TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,File output
0,2496,explorer.exe,0x76020000,0x2c000,DNSAPI.dll,C:\\Windows\\System32\\DNSAPI.dll,,Disabled
0,2496,explorer.exe,0x75d90000,0x7000,WINNSI.DLL,C:\\Windows\\System32\\WINNSI.DLL,,Disabled
0,2496,explorer.exe,0x75d60000,0x21000,dhcpcsvc6.DLL,C:\\Windows\\System32\\dhcpcsvc6.DLL,,Disabled
0,2496,explorer.exe,0x74fb0000,0xf000,nlaapi.dll,C:\\Windows\\System32\\nlaapi.dll,,Disabled
0,2496,explorer.exe,0x701d0000,0x1bf000,pnidui.dll,C:\\Windows\\system32\\pnidui.dll,,Disabled
0,2496,explorer.exe,0x75120000,0x17000,QUtil.dll,C:\\Windows\\system32\\QUtil.dll,,Disabled
0,2496,explorer.exe,0x75e00000,0x40000,wevtapi.dll,C:\\Windows\\system32\\wevtapi.dll,,Disabled
0,2496,explorer.exe,0x75660000,0x6000,wlanutil.dll,C:\\Windows\\system32\\wlanutil.dll,,Disabled
0,2496,explorer.exe,0x738b0000,0x8000,npmproxy.dll,C:\\Windows\\System32\\npmproxy.dll,,Disabled
0,2496,explorer.exe,0x70060000,0x95000,cscui.dll,C:\\Windows\\System32\\cscui.dll,,Disabled
0,2496,explorer.exe,0x74de0000,0x9000,CSCDLL.dll,C:\\Windows\\System32\\CSCDLL.dll,,Disabled
0,2496,explorer.exe,0x712b0000,0x43000,srchadmin.dll,C:\\Windows\\System32\\srchadmin.dll,,Disabled
0,2496,explorer.exe,0x71270000,0x3c000,webcheck.dll,C:\\Windows\\system32\\webcheck.dll,,Disabled
0,2496,explorer.exe,0x71880000,0x2e000,QAgent.dll,C:\\Windows\\System32\\QAgent.dll,,Disabled
0,2496,explorer.exe,0x74700000,0x96000,fwpuclnt.dll,C:\\Windows\\System32\\fwpuclnt.dll,,Disabled
0,2496,explorer.exe,0x70000000,0x51000,imapi2.dll,C:\\Windows\\system32\\imapi2.dll,,Disabled
0,2496,explorer.exe,0x6fb90000,0xf9000,bthprops.cpl,C:\\Windows\\system32\\bthprops.cpl,,Disabled
0,2496,explorer.exe,0x75f80000,0x14000,MPR.dll,C:\\Windows\\system32\\MPR.dll,,Disabled
0,2496,explorer.exe,0x762c0000,0x5f000,SXS.DLL,C:\\Windows\\system32\\SXS.DLL,,Disabled
0,2496,explorer.exe,0x73380000,0x53000,actxprxy.dll,C:\\Windows\\system32\\actxprxy.dll,,Disabled
0,2496,explorer.exe,0x6fde0000,0x30000,MLANG.dll,C:\\Windows\\system32\\MLANG.dll,,Disabled
0,2496,explorer.exe,0x6ffb0000,0x4a000,ntshrui.dll,C:\\Windows\\system32\\ntshrui.dll,,Disabled
0,2496,explorer.exe,0x75d10000,0x35000,ncrypt.dll,C:\\Windows\\system32\\ncrypt.dll,,Disabled
0,2496,explorer.exe,0x75cc0000,0x45000,BCRYPT.dll,C:\\Windows\\system32\\BCRYPT.dll,,Disabled
0,2496,explorer.exe,0x758e0000,0x15000,GPAPI.dll,C:\\Windows\\system32\\GPAPI.dll,,Disabled
0,2496,explorer.exe,0x71860000,0x1b000,cryptnet.dll,C:\\Windows\\system32\\cryptnet.dll,,Disabled
0,2496,explorer.exe,0x73290000,0x6000,SensApi.dll,C:\\Windows\\system32\\SensApi.dll,,Disabled
0,2496,explorer.exe,0x74010000,0x5f000,WINHTTP.dll,C:\\Windows\\system32\\WINHTTP.dll,,Disabled
0,2496,explorer.exe,0x75ba0000,0x3b000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,,Disabled
0,2496,explorer.exe,0x75850000,0x5000,wshtcpip.dll,C:\\Windows\\System32\\wshtcpip.dll,,Disabled
0,2496,explorer.exe,0x75c00000,0x5000,wship6.dll,C:\\Windows\\System32\\wship6.dll,,Disabled
0,2496,explorer.exe,0x74220000,0x8000,winrnr.dll,C:\\Windows\\System32\\winrnr.dll,,Disabled
0,2496,explorer.exe,0x74210000,0xf000,napinsp.dll,C:\\Windows\\system32\\napinsp.dll,,Disabled
0,2496,explorer.exe,0x73960000,0x6000,rasadhlp.dll,C:\\Windows\\system32\\rasadhlp.dll,,Disabled
0,2496,explorer.exe,0x738d0000,0x15000,Cabinet.dll,C:\\Windows\\system32\\Cabinet.dll,,Disabled
0,2496,explorer.exe,0x70db0000,0x4a9000,NLSData0009.dll,C:\\Windows\\System32\\NLSData0009.dll,,Disabled
0,2496,explorer.exe,0x70b20000,0x283000,NLSLexicons0009.dll,C:\\Windows\\System32\\NLSLexicons0009.dll,,Disabled
0,2496,explorer.exe,0x6fd10000,0x57000,zipfldr.dll,C:\\Windows\\system32\\zipfldr.dll,,Disabled
0,2496,explorer.exe,0x75610000,0x2f000,xmllite.dll,C:\\Windows\\system32\\xmllite.dll,,Disabled
0,2496,explorer.exe,0x74c40000,0x16000,thumbcache.dll,C:\\Windows\\system32\\thumbcache.dll,,Disabled
0,2496,explorer.exe,0x79000000,0x46000,mscoree.dll,C:\\Windows\\system32\\mscoree.dll,,Disabled
0,2496,explorer.exe,0x641f0000,0x1e000,Shfusion.dll,C:\\Windows\\Microsoft.NET\\Framework\\v2.0.50727\\Shfusion.dll,,Disabled
0,2496,explorer.exe,0x6d6d0000,0x9b000,MSVCR80.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc80.crt_1fc8b3b9a1e18e3b_8.0.50727.6195_none_d09154e044272b9a\\MSVCR80.dll,,Disabled
0,2496,explorer.exe,0x60610000,0x6000,Fusion.dll,C:\\Windows\\Microsoft.NET\\Framework\\v2.0.50727\\Fusion.dll,,Disabled
0,2496,explorer.exe,0x60340000,0x8000,culture.dll,C:\\Windows\\Microsoft.NET\\Framework\\v2.0.50727\\culture.dll,,Disabled
0,2496,explorer.exe,0x64220000,0x18000,ShFusRes.dll,C:\\Windows\\Microsoft.NET\\Framework\\v2.0.50727\\ShFusRes.dll,,Disabled
0,2496,explorer.exe,0x10000000,0x11000,7-zip.dll,C:\\Program Files\\7-Zip\\7-zip.dll,,Disabled
0,2580,vmtoolsd.exe,0x1340000,0x11000,vmtoolsd.exe,C:\\Program Files\\VMware\\VMware Tools\\vmtoolsd.exe,,Disabled
0,2580,vmtoolsd.exe,0x77d00000,0x127000,ntdll.dll,C:\\Windows\\system32\\ntdll.dll,,Disabled
0,2580,vmtoolsd.exe,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,2580,vmtoolsd.exe,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,2580,vmtoolsd.exe,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,2580,vmtoolsd.exe,0x76d20000,0x144000,ole32.dll,C:\\Windows\\system32\\ole32.dll,,Disabled
0,2580,vmtoolsd.exe,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,2580,vmtoolsd.exe,0x77f10000,0x4b000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,,Disabled
0,2580,vmtoolsd.exe,0x765a0000,0x9d000,USER32.dll,C:\\Windows\\system32\\USER32.dll,,Disabled
0,2580,vmtoolsd.exe,0x75870000,0x8000,VERSION.dll,C:\\Windows\\system32\\VERSION.dll,,Disabled
0,2580,vmtoolsd.exe,0x745e0000,0xa3000,MSVCR90.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\MSVCR90.dll,,Disabled
0,2580,vmtoolsd.exe,0x10000000,0x17000,intl.dll,C:\\Program Files\\VMware\\VMware Tools\\intl.dll,,Disabled
0,2580,vmtoolsd.exe,0xae0000,0x114000,iconv.dll,C:\\Program Files\\VMware\\VMware Tools\\iconv.dll,,Disabled
0,2580,vmtoolsd.exe,0xc00000,0x108000,glib-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\glib-2.0.dll,,Disabled
0,2580,vmtoolsd.exe,0x76c90000,0x2d000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,,Disabled
0,2580,vmtoolsd.exe,0x76590000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,,Disabled
0,2580,vmtoolsd.exe,0x76e70000,0xb0f000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,,Disabled
0,2580,vmtoolsd.exe,0x76cc0000,0x58000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,,Disabled
0,2580,vmtoolsd.exe,0x70000,0x7000,gmodule-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\gmodule-2.0.dll,,Disabled
0,2580,vmtoolsd.exe,0x90000,0x48000,gobject-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\gobject-2.0.dll,,Disabled
0,2580,vmtoolsd.exe,0xf0000,0x9000,gthread-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\gthread-2.0.dll,,Disabled
0,2580,vmtoolsd.exe,0x74070000,0x93000,vmtools.dll,C:\\Program Files\\VMware\\VMware Tools\\vmtools.dll,,Disabled
0,2580,vmtoolsd.exe,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,2580,vmtoolsd.exe,0x77b30000,0x1e000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,,Disabled
0,2580,vmtoolsd.exe,0x76640000,0xc8000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,,Disabled
0,2580,vmtoolsd.exe,0x76580000,0x9000,LPK.DLL,C:\\Windows\\system32\\LPK.DLL,,Disabled
0,2580,vmtoolsd.exe,0x77b50000,0x7d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,,Disabled
0,2580,vmtoolsd.exe,0x75150000,0x19e000,comctl32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc\\comctl32.dll,,Disabled
0,2580,vmtoolsd.exe,0x75de0000,0x19000,IpHlpApi.dll,C:\\Windows\\system32\\IpHlpApi.dll,,Disabled
0,2580,vmtoolsd.exe,0x75da0000,0x35000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,,Disabled
0,2580,vmtoolsd.exe,0x76020000,0x2c000,DNSAPI.dll,C:\\Windows\\system32\\DNSAPI.dll,,Disabled
0,2580,vmtoolsd.exe,0x76430000,0x14000,Secur32.dll,C:\\Windows\\system32\\Secur32.dll,,Disabled
0,2580,vmtoolsd.exe,0x75d90000,0x7000,WINNSI.DLL,C:\\Windows\\system32\\WINNSI.DLL,,Disabled
0,2580,vmtoolsd.exe,0x75d60000,0x21000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,,Disabled
0,2580,vmtoolsd.exe,0x75920000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,,Disabled
0,2580,vmtoolsd.exe,0x76410000,0x1e000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,,Disabled
0,2580,vmtoolsd.exe,0x73eb0000,0x15000,hgfsServer.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\common\\hgfsServer.dll,,Disabled
0,2580,vmtoolsd.exe,0x73f30000,0x17000,hgfs.dll,C:\\Program Files\\VMware\\VMware Tools\\hgfs.dll,,Disabled
0,2580,vmtoolsd.exe,0x75f80000,0x14000,MPR.dll,C:\\Windows\\system32\\MPR.dll,,Disabled
0,2580,vmtoolsd.exe,0x73e90000,0xb000,hgfsUsability.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\common\\hgfsUsability.dll,,Disabled
0,2580,vmtoolsd.exe,0x73da0000,0x69000,vix.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\common\\vix.dll,,Disabled
0,2580,vmtoolsd.exe,0x71830000,0xa000,desktopEvents.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\desktopEvents.dll,,Disabled
0,2580,vmtoolsd.exe,0x755e0000,0xa000,WTSAPI32.dll,C:\\Windows\\system32\\WTSAPI32.dll,,Disabled
0,2580,vmtoolsd.exe,0x6fd70000,0x66000,dndcp.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\dndcp.dll,,Disabled
0,2580,vmtoolsd.exe,0xfa0000,0x13000,sigc-2.0.dll,C:\\Program Files\\VMware\\VMware Tools\\sigc-2.0.dll,,Disabled
0,2580,vmtoolsd.exe,0x73d10000,0x8e000,MSVCP90.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\MSVCP90.dll,,Disabled
0,2580,vmtoolsd.exe,0x6f5b0000,0x193000,unity.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\unity.dll,,Disabled
0,2580,vmtoolsd.exe,0x76570000,0x7000,PSAPI.DLL,C:\\Windows\\system32\\PSAPI.DLL,,Disabled
0,2580,vmtoolsd.exe,0x6faf0000,0xa0000,glibmm-2.4.dll,C:\\Program Files\\VMware\\VMware Tools\\glibmm-2.4.dll,,Disabled
0,2580,vmtoolsd.exe,0x717f0000,0x17000,vmtray.dll,C:\\Program Files\\VMware\\VMware Tools\\plugins\\vmusr\\vmtray.dll,,Disabled
0,2580,vmtoolsd.exe,0x6f200000,0x3a1000,mfc90u.dll,C:\\Windows\\WinSxS\\x86_microsoft.vc90.mfc_1fc8b3b9a1e18e3b_9.0.30729.6161_none_4bf7e3e2bf9ada4c\\mfc90u.dll,,Disabled
0,2580,vmtoolsd.exe,0x74850000,0x85000,COMCTL32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_5.82.6001.18000_none_886786f450a74a05\\COMCTL32.dll,,Disabled
0,2580,vmtoolsd.exe,0x75860000,0x5000,MSIMG32.dll,C:\\Windows\\system32\\MSIMG32.dll,,Disabled
0,2580,vmtoolsd.exe,0x756a0000,0x3f000,UxTheme.dll,C:\\Windows\\system32\\UxTheme.dll,,Disabled
0,2580,vmtoolsd.exe,0x72260000,0xc000,dwmapi.dll,C:\\Windows\\system32\\dwmapi.dll,,Disabled
0,2580,vmtoolsd.exe,0x71820000,0xd000,MFC90ENU.DLL,C:\\Windows\\WinSxS\\x86_microsoft.vc90.mfcloc_1fc8b3b9a1e18e3b_9.0.30729.6161_none_49768ef57548175e\\MFC90ENU.DLL,,Disabled
0,2580,vmtoolsd.exe,0x763e0000,0x25000,WINSTA.dll,C:\\Windows\\system32\\WINSTA.dll,,Disabled
0,2580,vmtoolsd.exe,0x6fe10000,0x3d000,VMToolsHook.dll,C:\\Program Files\\VMware\\VMware Tools\\VMToolsHook.dll,,Disabled
0,2580,vmtoolsd.exe,0x6fad0000,0x11000,vsocklib.dll,C:\\Windows\\system32\\vsocklib.dll,,Disabled
0,2580,vmtoolsd.exe,0x77aa0000,0x84000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,,Disabled
0,2580,vmtoolsd.exe,0x768f0000,0x18a000,SETUPAPI.dll,C:\\Windows\\system32\\SETUPAPI.dll,,Disabled
0,2580,vmtoolsd.exe,0x74a90000,0xba000,PROPSYS.dll,C:\\Windows\\system32\\PROPSYS.dll,,Disabled
0,2580,vmtoolsd.exe,0x71dc0000,0x6000,IconCodecService.dll,C:\\Windows\\system32\\IconCodecService.dll,,Disabled
0,2580,vmtoolsd.exe,0x71a10000,0xb3000,WindowsCodecs.dll,C:\\Windows\\system32\\WindowsCodecs.dll,,Disabled
0,2580,vmtoolsd.exe,0x76380000,0x2c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,,Disabled
0,2580,vmtoolsd.exe,0x71c20000,0x107000,shdocvw.dll,C:\\Windows\\System32\\shdocvw.dll,,Disabled
0,2580,vmtoolsd.exe,0x70550000,0x5ce000,ieframe.dll,C:\\Windows\\system32\\ieframe.dll,,Disabled
0,2580,vmtoolsd.exe,0x77980000,0x45000,iertutil.dll,C:\\Windows\\system32\\iertutil.dll,,Disabled
0,2580,vmtoolsd.exe,0x76a80000,0x128000,urlmon.dll,C:\\Windows\\system32\\urlmon.dll,,Disabled
0,2580,vmtoolsd.exe,0x6fde0000,0x30000,MLANG.dll,C:\\Windows\\system32\\MLANG.dll,,Disabled
0,2580,vmtoolsd.exe,0x76710000,0xcf000,WININET.dll,C:\\Windows\\system32\\WININET.dll,,Disabled
0,2580,vmtoolsd.exe,0x77cf0000,0x3000,Normaliz.dll,C:\\Windows\\system32\\Normaliz.dll,,Disabled
0,2580,vmtoolsd.exe,0x762c0000,0x5f000,SXS.DLL,C:\\Windows\\system32\\SXS.DLL,,Disabled
0,2580,vmtoolsd.exe,0x6f8c0000,0x21000,mmcshext.dll,C:\\Windows\\system32\\mmcshext.dll,,Disabled
0,2580,vmtoolsd.exe,0x71850000,0xe000,hhsetup.dll,C:\\Windows\\system32\\hhsetup.dll,,Disabled
0,2580,vmtoolsd.exe,0x75880000,0x21000,NTMARTA.DLL,C:\\Windows\\system32\\NTMARTA.DLL,,Disabled
0,2580,vmtoolsd.exe,0x77bd0000,0x4a000,WLDAP32.dll,C:\\Windows\\system32\\WLDAP32.dll,,Disabled
0,2580,vmtoolsd.exe,0x76000000,0x11000,SAMLIB.dll,C:\\Windows\\system32\\SAMLIB.dll,,Disabled
0,3336,iashost.exe,0xac0000,0x8000,iashost.exe,C:\\Windows\\system32\\iashost.exe,,Disabled
0,3336,iashost.exe,0x77d00000,0x127000,-,-,,Disabled
0,3336,iashost.exe,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,3336,iashost.exe,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,3336,iashost.exe,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,3336,iashost.exe,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,3336,iashost.exe,0x76d20000,0x144000,ole32.dll,C:\\Windows\\system32\\ole32.dll,,Disabled
0,3336,iashost.exe,0x77f10000,0x4b000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,,Disabled
0,3336,iashost.exe,0x765a0000,0x9d000,USER32.dll,C:\\Windows\\system32\\USER32.dll,,Disabled
0,3336,iashost.exe,0x77b30000,0x1e000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,,Disabled
0,3336,iashost.exe,0x76640000,0xc8000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,,Disabled
0,3336,iashost.exe,0x76580000,0x9000,LPK.DLL,C:\\Windows\\system32\\LPK.DLL,,Disabled
0,3336,iashost.exe,0x77b50000,0x7d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,,Disabled
0,3336,iashost.exe,0x77aa0000,0x84000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,,Disabled
0,3336,iashost.exe,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,3336,iashost.exe,0x75920000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,,Disabled
0,3336,iashost.exe,0x71260000,0xe000,iasdatastore.dll,C:\\Windows\\system32\\iasdatastore.dll,,Disabled
0,3336,iashost.exe,0x74d80000,0x14000,ATL.DLL,C:\\Windows\\system32\\ATL.DLL,,Disabled
0,3336,iashost.exe,0x6ee10000,0x14000,iassvcs.dll,C:\\Windows\\system32\\iassvcs.dll,,Disabled
0,3336,iashost.exe,0x763c0000,0x16000,AUTHZ.dll,C:\\Windows\\system32\\AUTHZ.dll,,Disabled
0,3336,iashost.exe,0x75840000,0xc000,rtutils.dll,C:\\Windows\\system32\\rtutils.dll,,Disabled
0,3336,iashost.exe,0x76c90000,0x2d000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,,Disabled
0,3336,iashost.exe,0x76590000,0x6000,-,-,,Disabled
0,3336,iashost.exe,0x75e40000,0x3a000,-,-,,Disabled
0,3336,iashost.exe,0x744a0000,0x10a000,VSSAPI.DLL,C:\\Windows\\system32\\VSSAPI.DLL,,Disabled
0,3336,iashost.exe,0x743d0000,0x14000,-,-,,Disabled
0,3336,iashost.exe,0x75610000,0x2f000,XmlLite.dll,C:\\Windows\\system32\\XmlLite.dll,,Disabled
0,3336,iashost.exe,0x76100000,0x75000,-,-,,Disabled
0,3336,iashost.exe,0x76570000,0x7000,PSAPI.DLL,C:\\Windows\\system32\\PSAPI.DLL,,Disabled
0,3336,iashost.exe,0x75f80000,0x14000,-,-,,Disabled
0,3336,iashost.exe,0x768f0000,0x18a000,-,-,,Disabled
0,3336,iashost.exe,0x76000000,0x11000,SAMLIB.dll,C:\\Windows\\system32\\SAMLIB.dll,,Disabled
0,3336,iashost.exe,0x749f0000,0x45000,es.dll,C:\\Windows\\system32\\es.dll,,Disabled
0,3336,iashost.exe,0x74a90000,0xba000,PROPSYS.dll,C:\\Windows\\system32\\PROPSYS.dll,,Disabled
0,3336,iashost.exe,0x72da0000,0x149000,msxml6.dll,C:\\Windows\\System32\\msxml6.dll,,Disabled
0,3336,iashost.exe,0x76cc0000,0x58000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,,Disabled
0,3336,iashost.exe,0x75150000,0x19e000,comctl32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc\\comctl32.dll,,Disabled
0,3336,iashost.exe,0x6fde0000,0x30000,mlang.dll,C:\\Windows\\system32\\mlang.dll,,Disabled
0,3680,wuauclt.exe,0x980000,0xd000,wuauclt.exe,C:\\Windows\\system32\\wuauclt.exe,,Disabled
0,3680,wuauclt.exe,0x77d00000,0x127000,-,-,,Disabled
0,3680,wuauclt.exe,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,3680,wuauclt.exe,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,3680,wuauclt.exe,0x76d20000,0x144000,ole32.dll,C:\\Windows\\system32\\ole32.dll,,Disabled
0,3680,wuauclt.exe,0x77f10000,0x4b000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,,Disabled
0,3680,wuauclt.exe,0x765a0000,0x9d000,USER32.dll,C:\\Windows\\system32\\USER32.dll,,Disabled
0,3680,wuauclt.exe,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,3680,wuauclt.exe,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,3680,wuauclt.exe,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,3680,wuauclt.exe,0x76cc0000,0x58000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,,Disabled
0,3680,wuauclt.exe,0x77b30000,0x1e000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,,Disabled
0,3680,wuauclt.exe,0x76640000,0xc8000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,,Disabled
0,3680,wuauclt.exe,0x76580000,0x9000,LPK.DLL,C:\\Windows\\system32\\LPK.DLL,,Disabled
0,3680,wuauclt.exe,0x77b50000,0x7d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,,Disabled
0,3680,wuauclt.exe,0x75150000,0x19e000,comctl32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc\\comctl32.dll,,Disabled
0,3680,wuauclt.exe,0x6e2f0000,0x172000,wucltux.dll,C:\\Windows\\system32\\wucltux.dll,,Disabled
0,3680,wuauclt.exe,0x76e70000,0xb0f000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,,Disabled
0,3680,wuauclt.exe,0x75e40000,0x3a000,slc.dll,C:\\Windows\\system32\\slc.dll,,Disabled
0,3680,wuauclt.exe,0x756a0000,0x3f000,UxTheme.dll,C:\\Windows\\system32\\UxTheme.dll,,Disabled
0,3680,wuauclt.exe,0x75670000,0x30000,DUser.dll,C:\\Windows\\system32\\DUser.dll,,Disabled
0,3680,wuauclt.exe,0x738d0000,0x15000,Cabinet.dll,C:\\Windows\\system32\\Cabinet.dll,,Disabled
0,3680,wuauclt.exe,0x75e80000,0xf1000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,,Disabled
0,3680,wuauclt.exe,0x75fe0000,0x12000,-,-,,Disabled
0,3680,wuauclt.exe,0x76410000,0x1e000,-,-,,Disabled
0,3680,wuauclt.exe,0x76430000,0x14000,-,-,,Disabled
0,3680,wuauclt.exe,0x74ce0000,0x39000,-,-,,Disabled
0,3680,wuauclt.exe,0x749c0000,0x2d000,-,-,,Disabled
0,3680,wuauclt.exe,0x77e30000,0x29000,-,-,,Disabled
0,3680,wuauclt.exe,0x77aa0000,0x84000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,,Disabled
0,3680,wuauclt.exe,0x75920000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,,Disabled
0,3680,wuauclt.exe,0x727e0000,0xc000,wups2.dll,C:\\Windows\\system32\\wups2.dll,,Disabled
0,3920,notepad.exe,0xb90000,0x28000,notepad.exe,C:\\Windows\\System32\\notepad.exe,,Disabled
0,3920,notepad.exe,0x77d00000,0x127000,ntdll.dll,C:\\Windows\\system32\\ntdll.dll,,Disabled
0,3920,notepad.exe,0x76bb0000,0xdb000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,,Disabled
0,3920,notepad.exe,0x779d0000,0xc6000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,,Disabled
0,3920,notepad.exe,0x77c20000,0xc3000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,,Disabled
0,3920,notepad.exe,0x77f10000,0x4b000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,,Disabled
0,3920,notepad.exe,0x765a0000,0x9d000,USER32.dll,C:\\Windows\\system32\\USER32.dll,,Disabled
0,3920,notepad.exe,0x77e60000,0xaa000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,,Disabled
0,3920,notepad.exe,0x76870000,0x73000,COMDLG32.dll,C:\\Windows\\system32\\COMDLG32.dll,,Disabled
0,3920,notepad.exe,0x76cc0000,0x58000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,,Disabled
0,3920,notepad.exe,0x75150000,0x19e000,COMCTL32.dll,C:\\Windows\\WinSxS\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.6001.18000_none_5cdbaa5a083979cc\\COMCTL32.dll,,Disabled
0,3920,notepad.exe,0x76e70000,0xb0f000,SHELL32.dll,C:\\Windows\\system32\\SHELL32.dll,,Disabled
0,3920,notepad.exe,0x73780000,0x42000,WINSPOOL.DRV,C:\\Windows\\System32\\WINSPOOL.DRV,,Disabled
0,3920,notepad.exe,0x76d20000,0x144000,ole32.dll,C:\\Windows\\system32\\ole32.dll,,Disabled
0,3920,notepad.exe,0x767e0000,0x8d000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,,Disabled
0,3920,notepad.exe,0x77b30000,0x1e000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,,Disabled
0,3920,notepad.exe,0x76640000,0xc8000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,,Disabled
